logNo,date,title,link,category,case,domain,brand,model,year,imported,key_type,jobs,outcome,area,notes
220854584777,2016-11-06,"자동차키, 궁금해? 차키분실,차키제작",https://blog.naver.com/yym0072/220854584777,차키(대표),false,기타,불명,,,,불명,기타,안내만,,
220854214790,2016-11-05,"포터구형차키,포터1톤차키분실,포터차키제작,방촌동열쇠,강낭병원 주차장",https://blog.naver.com/yym0072/220854214790,현대,true,차키,현대트럭,포터,,false,일반키,분실제작,완료,대구 동구 동촌로,오래 사용해 키박스 마모 흔적 있음
220853996521,2016-11-05,"모두 집중하세요! 수입차 차키분실,차키제작",https://blog.naver.com/yym0072/220853996521,차키(대표),false,기타,불명,,,,불명,기타,안내만,,
220853388310,2016-11-04,"k5스마트키분실,k5차키제작,#차키분실#스마트키제작#폴딩키제작",https://blog.naver.com/yym0072/220853388310,기아,true,차키,기아,K5,,false,스마트키,분실제작,완료,경상북도 경산시 중방동,스마트키 부품번호 95440-2T500
220853140970,2016-11-04,시선집중 [도어락],https://blog.naver.com/yym0072/220853140970,도어락,false,도어락,-,,,,불명,도어락수리,안내만,,
220852614425,2016-11-03,"베라크루즈스마트키제작,베라크루즈차키,베라크루즈차열쇠,베라크루즈폴딩키제작",https://blog.naver.com/yym0072/220852614425,현대,true,차키,현대,베라크루즈,,false,스마트키,분실제작,완료,,"스마트키 부품번호 95440-3J560, 비상키로 차문 열고 스마트키 등록 후 시동"
220852369909,2016-11-03,"재규어차키제작,재규어 폴딩키제작,몬데오차키,제규어차키복사,제규어열쇠분실",https://blog.naver.com/yym0072/220852369909,수입차·기타,true,차키,재규어,몬데오,,true,폴딩키,분실제작,완료,대구 북구,"재규어·몬데오 키타입 동일(육각 구조), 복제 까다로움"
220852302024,2016-11-03,"내 생활에 도움이 되는 국산차 정보 차키분실,차키제작",https://blog.naver.com/yym0072/220852302024,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"국산차 소개 일반론, 실제 작업 서술 없음"
220851537677,2016-11-02,"벤츠차문 잠금해제,벤츠차키,벤츠잠금해제",https://blog.naver.com/yym0072/220851537677,수입차·기타,true,차키,벤츠,,,true,스마트키,차문개방,완료,,차 안에 키를 둔 채 잠긴 벤츠 차문 개방 사례
220851388111,2016-11-02,"자동차키, 정보 콕콕! 차키분실,차키제작",https://blog.naver.com/yym0072/220851388111,차키(대표),false,차키,기타,,,,불명,분실제작|복사,안내만,,"차키 분실 시 대처법 일반 안내, 실제 작업 서술 없음"
220851348404,2016-11-02,"대우마티즈차키,마티즈자동차키제작,차키분실시,차키제작비용,폴딩키",https://blog.naver.com/yym0072/220851348404,쉐보레·대우,true,차키,쉐보레,마티즈,,false,폴딩키,분실제작,완료,대구 둔산동,"사제 경보기 장착 차량, 경보 해제는 차문 닫고 키 온오프 반복"
220850510254,2016-11-01,"수입차 정보애 대해 고수되는 법 차키제작,차키분실",https://blog.naver.com/yym0072/220850510254,차키(대표),false,차키,기타,,,true,불명,기타,안내만,,"일본차 브랜드 소개 일반론, 실제 작업 서술 없음"
220850445811,2016-11-01,필독! 도어락,https://blog.naver.com/yym0072/220850445811,차키(대표),false,도어락,기타,,,,카드키,기타,안내만,,"카드키형 도어락 원리 설명, 실제 작업 서술 없음"
220850445603,2016-11-01,"크루즈차키분실,크루즈열쇠,크루즈차키제작,대구폴딩키",https://blog.naver.com/yym0072/220850445603,쉐보레·대우,true,차키,쉐보레,크루즈,,false,폴딩키,분실제작,완료,,폴딩키 가공 후 프로그램 등록에 약 15분 소요
220848911025,2016-10-30,"국산차 상식 들여다보기! 자동차키분실,자동차키제작,수입차키,외제차키,폴딩키",https://blog.naver.com/yym0072/220848911025,차키(대표),false,차키,현대,,,false,불명,기타,안내만,,"현대자동차 역사 소개, 실제 작업 서술 없음"
220848779824,2016-10-30,"에쿠스스마트키제작,에쿠스차키제작,차키분실,자동차열쇠,폴딩키",https://blog.naver.com/yym0072/220848779824,현대,true,차키,현대,에쿠스,,false,스마트키,분실제작,완료,대구 동구 신천동,"차종당 스마트키 종류 5가지, 차대번호로 순정 스마트키 확인 필요"
220848389768,2016-10-29,"쉐보레익스프레스차키제작,쉐보레스타크래프트리모컨,폴딩키,리모컨입력,쉐보레익스프레스",https://blog.naver.com/yym0072/220848389768,수입차·기타,true,차키,쉐보레,익스프레스(스타크래프트),,true,폴딩키,분실제작|리모컨수리,완료,대구 달서구 송현동,"차키·리모컨 동시 분실, 함께 제작"
220848276647,2016-10-29,"간단 명료, 자동차키 정보! 차키분실,차키제작",https://blog.naver.com/yym0072/220848276647,차키(대표),false,차키,기타,,,,불명,분실제작|복사,안내만,,"자동차키 복제 방법 일반 설명, 실제 작업 서술 없음"
220848216254,2016-10-29,"레이차키분실,레이차키제작,자동차키 분실했을때",https://blog.naver.com/yym0072/220848216254,기아,true,차키,기아,레이,,false,스마트키,분실제작,완료,대구 복현오거리,"4트랙 인사이드 키, 이모빌라이저 없어 제작 후 바로 시동 가능"
220848209315,2016-10-29,도어락 이슈,https://blog.naver.com/yym0072/220848209315,차키(대표),false,도어락,기타,,,,스마트키,배터리교체,안내만,,"도어락 스마트키 분실 예방법 일반 안내, 실제 작업 서술 없음"
220847623739,2016-10-28,"카렌스차키제작,구형카렌스열쇠분실,차키분실,차열쇠",https://blog.naver.com/yym0072/220847623739,기아,true,차키,기아,카렌스,,false,불명,복사,완료,대구 동구 반야월,
220847525603,2016-10-28,"수입차에 관한 정보 대 방출! 차키분실,차키제작",https://blog.naver.com/yym0072/220847525603,차키(대표),false,차키,혼다,,,true,불명,기타,안내만,,"혼다 경차 소개 일반론, 실제 작업 서술 없음"
220847524614,2016-10-28,"올뉴카렌스차키분실,카렌스차키제작,차열쇠",https://blog.naver.com/yym0072/220847524614,기아,true,차키,기아,올뉴카렌스,,false,스마트키,분실제작,완료,,비상키 먼저 제작 후 순정 스마트키를 전용 스캐너로 등록
220846852395,2016-10-27,"기억하자, 국산차 차키분실,차키제작",https://blog.naver.com/yym0072/220846852395,차키(대표),false,차키,현대,,,false,불명,기타,안내만,,"현대자동차 역사 소개, 실제 작업 서술 없음"
220844814614,2016-10-25,자동차키에 관한 고급 상식!,https://blog.naver.com/yym0072/220844814614,차키(대표),false,차키,기타,,,,폴딩키,이그니션수리,안내만,,"폴딩키 셀프 교체 방법 일반 설명, 실제 작업 서술 없음"
220844418088,2016-10-24,"재규어xf스마트키제작,재규어폴딩키,제규어차키,재규어차키",https://blog.naver.com/yym0072/220844418088,수입차·기타,true,차키,재규어,XF,2010,true,스마트키,분실제작,완료,대구 동구 동촌로,"버튼 스타트, 운전석 키박스는 커버 벗기면 위치"
220843899562,2016-10-24,"도어락, 핵심정리",https://blog.naver.com/yym0072/220843899562,차키(대표),false,도어락,기타,,,,스마트키,배터리교체,안내만,,"도어락 스마트키 배터리 교환법 일반 안내, 실제 작업 서술 없음"
220843177518,2016-10-23,"수입차, 상식만 골라!!",https://blog.naver.com/yym0072/220843177518,차키(대표),false,차키,랜드로버,레인지로버,,true,스마트키,기타,안내만,,"레인지로버 차종 소개 일반론, 실제 작업 서술 없음"
220842823711,2016-10-22,"큐브차키분실,큐브폴딩키제작,큐브차키제작,대구차키분실,대구차키제작,대구폴딩키제작",https://blog.naver.com/yym0072/220842823711,수입차·기타,true,차키,닛산,큐브,2012,true,폴딩키,분실제작,완료,,"이모빌라이저 포함, 차주가 서비스센터에 순정키 주문 후 폴딩키 제작 의뢰"
220842740434,2016-10-22,"코란도스포츠폴딩키,코란도차키분실,차키제작",https://blog.naver.com/yym0072/220842740434,쌍용,true,차키,쌍용,코란도스포츠,,false,폴딩키,분실제작|복사,완료,,"4D70 80비트 이모빌라이저, 기존 리모컨키 불편해 폴딩키로 제작 요청"
220842550214,2016-10-22,유용한 정보 알아두세요! 국산차,https://blog.naver.com/yym0072/220842550214,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"자동차 사고 대처요령 일반 정보, 실제 작업 서술 없음"
220841727057,2016-10-21,"자동차 키, 알짜 지식 여기에!",https://blog.naver.com/yym0072/220841727057,차키(대표),false,차키,기타,,,,스마트키,기타,안내만,,"스마트키 작동원리 설명, 실제 작업 서술 없음"
220840836476,2016-10-20,알아보자 도어락,https://blog.naver.com/yym0072/220840836476,차키(대표),false,도어락,기타,,,,스마트키,배터리교체,안내만,,
220840816861,2016-10-20,"nf소나타키박스수리,키박스교체,차키제작,차키분실,대구차키분실,폴딩키",https://blog.naver.com/yym0072/220840816861,차키(2015~),false,차키,현대,NF소나타,2006,false,일반키,이그니션수리,안내만,,"이모빌라이저 내장, 06년식 N20 소나타 사례 언급"
220840424733,2016-10-19,"범일금고수리,금고고장수리,#금고수리#금고열기#대구금고수리",https://blog.naver.com/yym0072/220840424733,금고,false,금고,기타,범일세이프금고,,,일반키,금고개방|금고수리,안내만,,"비밀번호 분실 시 키판 파손 없이 개방, 메인기판 고장 확인"
220839946028,2016-10-19,놀랍다! 수입차 #차키 분실# 차키 제작#대구자동차키#폴딩키,https://blog.naver.com/yym0072/220839946028,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"람보르기니 차종 소개 글, 실제 작업 없음"
220839019511,2016-10-18,CLICK! ‘국산차’ #차키 분실#차키 제작#폴딩키 제작 #차키분실시#대구차키분실,https://blog.naver.com/yym0072/220839019511,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"국산차 추천 정보성 글, 실제 작업 없음"
220838961951,2016-10-18,"라세티차키분실,앞산터널#달서구차키분실#상인동차키,대곡동차키,대곡동차키제작,진천동차키,월성동차키",https://blog.naver.com/yym0072/220838961951,쉐보레·대우,true,차키,쉐보레,라세티,,false,불명,분실제작,완료,대구 달서구 상인동,
220838382793,2016-10-17,"자동차키 이야기, 어렵지 않아요! 대구중앙열쇠,#차키분실#자동차키제작",https://blog.naver.com/yym0072/220838382793,차키(대표),false,차키,기타,,,,불명,이그니션수리,안내만,,키박스 교체 방법 일반 설명
220837373596,2016-10-16,도어락 완벽 정보#도어락#번호키#현관키#특수키,https://blog.naver.com/yym0072/220837373596,차키(대표),false,도어락,기타,,,,스마트키,기타,안내만,,도어락 스마트키 특장점 일반 설명
220836711415,2016-10-15,"수입차, 이슈 총 집합! 대구차키분실,#대구중앙열쇠",https://blog.naver.com/yym0072/220836711415,차키(대표),false,기타,스즈키,허슬러,,true,불명,기타,안내만,,"수입 경차 소개 정보성 글, 실제 작업 없음"
220836670021,2016-10-15,아반떼hd차키제작#차키분실#대구차키분실#폴딩키제작#자동차열쇠,https://blog.naver.com/yym0072/220836670021,현대,true,차키,현대,아반떼 HD,2008,false,일반키,분실제작,완료,,"이모빌라이저 내장 차종, 일반키로는 시동 불가"
220835908121,2016-10-14,놀라운 지식 빨래 정보 대방출!,https://blog.naver.com/yym0072/220835908121,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"아이옷 세탁법 정보글, 열쇠와 무관"
220835489381,2016-10-13,티구안차문열기#차키제작#차키분실#차키제작#대구차키분실,https://blog.naver.com/yym0072/220835489381,수입차·기타,true,차키,폭스바겐,티구안,,true,불명,차문개방,완료,대구,
220835029952,2016-10-13,"수입차 정보의 바다로#차키분실,자동차키,차키제작",https://blog.naver.com/yym0072/220835029952,차키(대표),false,기타,기타,,,,불명,기타,안내만,,수입차 관리법 일반 정보
220834608975,2016-10-12,"링컨mkz차키,링컨폴딩키,#포드폴딩키#링컨폴딩키#차키분실#차키제작",https://blog.naver.com/yym0072/220834608975,수입차·기타,true,차키,링컨,MKZ,2009,true,폴딩키,분실제작,완료,,"4버튼 리모컨, 폴딩키 제작 후 이모빌라이저 코딩 필요"
220834131921,2016-10-12,집중하세요! 국산차 고급 정보 #차키분실#차키제작#대구차키분실#자동차열쇠#폴딩키,https://blog.naver.com/yym0072/220834131921,차키(대표),false,차키,기타,,,,불명,기타,안내만,,국산차 구매 주의사항 일반 정보
220834073807,2016-10-12,스타렉스차키분실#차키제작#차키분실#스타렉스열쇠#스타렉스폴딩키#대구차키분실,https://blog.naver.com/yym0072/220834073807,현대,true,차키,현대,스타렉스,,false,폴딩키,분실제작,완료,대구,"구형 스타렉스, 인터쿨러 차량"
220833610922,2016-10-11,"토스카차키분실,토스카열쇠#차키분실#차키제작#대구차키분실#폴딩키제작#대구차키제작",https://blog.naver.com/yym0072/220833610922,쉐보레·대우,true,차키,쉐보레,토스카,,false,폴딩키,분실제작,완료,대구,"이모빌라이저 유무 차량 혼재, 키등록(코딩) 필요한 경우 있음"
220833264475,2016-10-11,"흥미롭다, 자동차키#차키분실#차키제작#대구차키분실",https://blog.naver.com/yym0072/220833264475,차키(대표),false,차키,기타,,,,불명,기타,안내만,,차키 분실 대비법 일반 정보
220833200819,2016-10-11,"엑티언폴딩키,카이런폴딩키렉스턴2폴딩키,대구폴딩키,폴딩키제작,#차키분실#차키제작",https://blog.naver.com/yym0072/220833200819,쌍용,true,차키,쌍용,엑티언,,false,폴딩키,분실제작,완료,,매장 방문 후 폴딩키 제작
220832737235,2016-10-10,"말리부차키분실,말리부폴딩키#차키분실#차키제작",https://blog.naver.com/yym0072/220832737235,쉐보레·대우,true,차키,쉐보레,말리부,,false,폴딩키,분실제작,완료,,"연식·가격 등 일반 정보 포함, 폴딩키 가공 작업 서술"
220832389562,2016-10-10,"빨래, 정보 상자를 열자!",https://blog.naver.com/yym0072/220832389562,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"세탁법 정보글, 열쇠와 무관"
220832388743,2016-10-10,"스타렉스차키분실,그랜드스타렉스,♡차키분실♡차키제작#청도차키,청도자동차열쇠,경산차키분실,하양차키분실",https://blog.naver.com/yym0072/220832388743,현대,true,차키,현대,그랜드스타렉스,,false,폴딩키,분실제작,완료,경북 청도,"청도에서 분실, 대구에서 출동 제작"
220831778498,2016-10-09,"수입차 세부 지식! #차키분실,#차키제작,#자동차열쇠",https://blog.naver.com/yym0072/220831778498,차키(대표),false,기타,BMW,,,true,불명,기타,안내만,,"BMW 차종 성능 소개 정보성 글, 실제 작업 없음"
220831085687,2016-10-08,스타렉스차키분실#차키제작#차키분실#스타렉스열쇠#스타렉스폴딩키,https://blog.naver.com/yym0072/220831085687,현대,true,차키,현대,스타렉스,,false,폴딩키,분실제작,완료,대구,"10년 넘은 초창기 모델, 인터쿨러 차량"
220831014277,2016-10-08,아직도 국산차 정보 검색하세요?#차키분실#차키제작#자동차열쇠#폴딩키,https://blog.naver.com/yym0072/220831014277,차키(대표),false,차키,기아,,,false,불명,,불명,,"기아자동차 역사 소개 글, 실제 작업 서술 없음"
220830260281,2016-10-07,"nf소나타차키분실,#차키제작#차키분실#폴딩키#자동차열쇠,대구차키분실",https://blog.naver.com/yym0072/220830260281,현대,true,차키,현대,NF소나타,,false,폴딩키,분실제작,완료,대구 동구 입석동,"재등록 셋팅 필요, 분실키 복원 후 나머지 핀번 판독"
220830150715,2016-10-07,1급 기밀정보를 모아! 자동차키 편#차키분실#차키제작,https://blog.naver.com/yym0072/220830150715,차키(대표),false,기타,불명,,,,불명,기타,안내만,,"수입차 스마트키 일반 정보성 글, 실제 작업 없음"
220829456762,2016-10-06,"그랜져tg차키분실,그랜져열쇠,자동차키제작,폴딩키,스마트키,tg폴딩키,#차키분실#대구차키분실",https://blog.naver.com/yym0072/220829456762,현대,true,차키,현대,그랜저 TG,,false,폴딩키,분실제작,완료,대구 수성구 구민운동장 근처,
220829371763,2016-10-06,"아반떼hd폴딩키,아반떼 차키분실,대구#차키분실#차키제작#아반떼열쇠",https://blog.naver.com/yym0072/220829371763,현대,true,차키,현대,아반떼 HD,2009,false,폴딩키,분실제작,완료,,08년식 전반은 주파수 달라 폴딩키제작 어려워 다른 기종 재료로 제작
220829245300,2016-10-06,놀라운 지식 공개! 빨래,https://blog.naver.com/yym0072/220829245300,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"세탁 표기 기호 정보성 글, 열쇠 무관"
220829172212,2016-10-06,"아반떼hd폴딩키,폴딩키제작",https://blog.naver.com/yym0072/220829172212,현대,false,차키,현대,아반떼 HD,,,불명,기타,안내만,,"외부 링크 안내 위주, 실제 작업 서술 없음"
220828862496,2016-10-05,"투싼구형폴딩키제작,투싼폴딩키,대구폴딩키제작,#차키분실#차키제작",https://blog.naver.com/yym0072/220828862496,현대,false,차키,현대,투싼,,false,폴딩키,분실제작,안내만,,현대기아 구형 및 쌍용 카이런·엑티언·렉스턴2 폴딩키 제작 가능 안내
220828338441,2016-10-05,"수입차, 상식 사전,bmw,벤츠,대구 차키분실",https://blog.naver.com/yym0072/220828338441,차키(대표),false,차키,기타,,,true,불명,기타,안내만,,"포르쉐 브랜드 소개 정보성 글, 열쇠 작업 아님"
220828263631,2016-10-05,"k3폴딩키,k3스마트키,대구폴딩키제작,대구차키분실,자동차열쇠제작#차키분실#차키제작",https://blog.naver.com/yym0072/220828263631,기아,true,차키,기아,K3,,false,폴딩키,분실제작,완료,,
220828241296,2016-10-05,"그랜져tg차키분실,그랜져열쇠,자동차키제작,폴딩키,스마트키,tg폴딩키,대구차키분실,대구차키제작,자동차키",https://blog.naver.com/yym0072/220828241296,현대,true,차키,현대,그랜저 TG,,false,폴딩키,분실제작|이그니션수리,완료,대구 수성구 구민운동장 근처,키박스 고장시 완전분해 수리 진행
220827923288,2016-10-04,"국산차 핵꿀팁,차키분실,차키제작,폴딩키제작",https://blog.naver.com/yym0072/220827923288,차키(대표),false,차키,쌍용,,,false,불명,기타,안내만,,티볼리·코란도 투리스모 등 차종 소개 정보성 글
220827346141,2016-10-04,"포터2차키분실,포터2차키제작,자동차열쇠,차키복사#차키분실#차키제작",https://blog.naver.com/yym0072/220827346141,현대,true,차키,현대,포터2,,false,불명,복사,완료,,
220826649103,2016-10-03,"마티즈차키분실요!마티즈열쇠분실,마티즈차키제작#차키분실#차키제작#폴딩키",https://blog.naver.com/yym0072/220826649103,쉐보레·대우,true,차키,쉐보레,마티즈,,false,폴딩키,분실제작,완료,대구 중구 동인동,
220826624597,2016-10-03,"이제라도 알아야 할 자동차키,대구 차키분실,차키제작",https://blog.naver.com/yym0072/220826624597,차키(대표),false,차키,기타,,,,불명,기타,안내만,,차키 제작 후 점검 요령 등 일반 정보성 글
220826195050,2016-10-02,"그랜져tg차키분실,그랜져tg폴딩키,tg차키제작,자동차열쇠,대구에서 차키분실",https://blog.naver.com/yym0072/220826195050,현대,true,차키,현대,그랜저 TG,,false,폴딩키,분실제작,완료,,"리모컨과 차키 모두 분실, 키박스 고장 문의도 안내"
220825959661,2016-10-02,"알고있니, 빨래",https://blog.naver.com/yym0072/220825959661,차키(대표),false,기타,기타,,,,불명,기타,안내만,,"계절별 세탁법 정보성 글, 열쇠 무관"
220825323151,2016-10-01,"벤츠e300트렁크열기,트렁크잠금해제,벤츠차문열기,벤츠차키,벤츠잠금해제",https://blog.naver.com/yym0072/220825323151,수입차·기타,true,차키,벤츠,E300,,true,스마트키,트렁크개방,완료,대구,"앞문 열려도 트렁크 별도 개방 불가, 비상키 제작으로 개방"
220825308527,2016-10-01,"◆정보공유◆수입차,외제차,차키분실,차키제작",https://blog.naver.com/yym0072/220825308527,차키(대표),false,차키,기타,,,true,불명,기타,안내만,,수입차 관리·유지 요령 정보성 글
220825272920,2016-10-01,"크라이슬러300c차키분실,크라이슬러300c차키제작,수입차키,대구차키분실,폴딩키#차키분실#차키제작",https://blog.naver.com/yym0072/220825272920,차키(2015~),true,차키,크라이슬러,300C 시그니처,2010,true,폴딩키,분실제작,완료,대구,"배터리 방전 차량, 예비 배터리로 작업 진행"
220824488871,2016-09-30,"재미있는 국산차 이야기,대구차키분실,대구차키제작",https://blog.naver.com/yym0072/220824488871,차키(대표),false,차키,기타,,,false,불명,기타,안내만,,국산차 구매 장점 소개 정보성 글
220824407589,2016-09-30,"아반떼hd폴딩키,아반떼차키분실,대구폴딩키,대구차키분실,자동차폴딩키제작",https://blog.naver.com/yym0072/220824407589,현대,true,차키,현대,아반떼 HD,2007,false,폴딩키,분실제작,완료,대구,
220824206752,2016-09-29,"현대버스차키분실,현대버스차키제작,자동차키,자동차열쇠,대구차키분실",https://blog.naver.com/yym0072/220824206752,현대,true,차키,현대트럭,버스,,false,불명,분실제작,완료,,대형 덤프트럭키도 문의 가능 안내
220824045041,2016-09-29,"그랜져tg키박스수리,그랜져차키분실,차키제작,자동차키수리,대구차키분실,대구차키제작,그랜저tg키박스,그랜저tg차키",https://blog.naver.com/yym0072/220824045041,현대,true,차키,현대,그랜저 TG,,false,불명,이그니션수리|분실제작,완료,,"키박스 고장 잦은 차종: 그랜저TG, 뉴모닝, NF소나타, 오피러스; 완전분해해야 수리 가능"
220823616372,2016-09-29,"자동차 키, 꼼꼼 정보 분석! 자동차열쇠분실,대구차키",https://blog.naver.com/yym0072/220823616372,차키(대표),false,차키,기타,,,,스마트키,배터리교체,안내만,,스마트키 배터리 교체 및 비상키 사용법 등 일반 정보성 글
220823091537,2016-09-28,"렉서스rx330폴딩키제작,렉서스차키,대구 차키분실",https://blog.naver.com/yym0072/220823091537,수입차·기타,true,차키,렉서스,RX330,,true,폴딩키,복사,완료,대구,기존 키 1개뿐이라 폴딩키 추가 복제
220822878782,2016-09-28,"bmw mini 차문열기,차키분실,차키제작,자동차 잠금해제",https://blog.naver.com/yym0072/220822878782,수입차·기타,false,차키,BMW,미니,,true,불명,차문개방,완료,,"제목은 BMW·MINI지만 본문은 미니 차문열기만 서술, 차키제작 서술 없음"
220822876983,2016-09-28,"아반떼xd차키분실,평리동차키,대구차키분실,차열쇠",https://blog.naver.com/yym0072/220822876983,현대,true,차키,현대,아반떼 XD,,false,불명,분실제작,완료,대구 평리동,원키 없이 키박스 데이터 판독으로 복원 제작
220822790552,2016-09-28,빨래 정보를 원하시는 분들만 들어오세요!,https://blog.naver.com/yym0072/220822790552,차키(대표),false,기타,-,,,,불명,기타,불명,,"빨래·세탁 정보 글, 열쇠 관련 없음"
220822682084,2016-09-28,"아반떼xd차키분실,평리동차키,대구차키분실,차열쇠",https://blog.naver.com/yym0072/220822682084,현대,true,차키,현대,아반떼 XD,,false,불명,분실제작,완료,대구 평리동,원키 없이 키박스 데이터 판독으로 복원 제작(앞 글과 동일 사례 재게시)
220822388168,2016-09-27,"뉴모닝차키분실,뉴모닝폴딩키제작을 해드렸습니다,대구차키분실",https://blog.naver.com/yym0072/220822388168,기아,true,차키,기아,뉴모닝,,false,폴딩키,분실제작,완료,대구 불로동,"팔공IC 인근 현장 출동, 자동 가공기로 폴딩키 제작"
220821812933,2016-09-27,"수입차 필요 상식! 대구차키분실,차키제작,자동차열쇠",https://blog.naver.com/yym0072/220821812933,차키(대표),false,차키,혼다,,,true,불명,기타,안내만,,"혼다 차종 소개 글, 실제 작업 서술 없음"
220820933315,2016-09-26,"수입차, 상식 통통! 벤츠,bmw,대구차키분실,자동차열쇠",https://blog.naver.com/yym0072/220820933315,차키(대표),false,차키,기타,,,true,불명,기타,안내만,,"람보르기니 차종 소개 글, 실제 작업 서술 없음"
220820229031,2016-09-25,"뜨거운 감자, 국산차,폴딩키,차키분실,자동차키,대구차키",https://blog.naver.com/yym0072/220820229031,차키(대표),false,차키,기타,,,,불명,기타,안내만,,"국산차 구매 정보 글, 실제 작업 서술 없음"
220819586631,2016-09-24,"자동차키 정보! 궁금하셨나요?차키수리,키박스수리,차키제작,자동차열쇠",https://blog.naver.com/yym0072/220819586631,차키(대표),false,차키,기타,,,,불명,이그니션수리,안내만,,"키박스 교체 절차 일반 안내, 신분증 필요 언급"
220818801656,2016-09-23,"도움된다! 국산차 ,차키분실,차키제작,대구차키부분실",https://blog.naver.com/yym0072/220818801656,차키(대표),false,차키,르노삼성,,,false,불명,기타,안내만,,"르노삼성 역사 소개 글, 실제 작업 서술 없음"
220818738121,2016-09-23,현대자동차 ♡차키분실♡대구차키분실♡차키제작♡자동차열쇠,https://blog.naver.com/yym0072/220818738121,현대,false,차키,현대,,,false,불명,기타,안내만,,"본문 내용 거의 없음, 연락처만 안내"
220818698504,2016-09-23,"수입차, 깐깐 정보 수집! 대구차키분실,차키제작",https://blog.naver.com/yym0072/220818698504,차키(대표),false,차키,기타,,,true,불명,기타,안내만,,"페라리 차종 소개 글, 실제 작업 서술 없음"
220818698220,2016-09-23,"k5폴딩키제작,차키분실,자동차열쇠제작,대구차키분실",https://blog.naver.com/yym0072/220818698220,기아,true,차키,기아,K5,,false,폴딩키,분실제작,완료,대구 수성구 범물동,"현장 출동, 신형 폴딩키로 제작(버튼이 플라스틱이라 내구성 좋음)"
220818157703,2016-09-22,"자동차키의 정석!대구차키분실!대구차키제작,체어맨차키분실,체어맨차키제작",https://blog.naver.com/yym0072/220818157703,차키(대표),false,차키,쌍용,체어맨,,false,불명,분실제작,안내만,,"체어맨 차키제작 가능 여부 문의만 서술, 실제 제작 완료 서술 없음"
220818149461,2016-09-22,"크루즈스마트키분실,크루즈차키제작,자동차키분실했을때?",https://blog.naver.com/yym0072/220818149461,기아,true,차키,쉐보레,크루즈,,false,스마트키,분실제작,완료,대구,크루즈 스마트키 분실 제작 진행(상세 과정 서술은 적음)
220817065767,2016-09-21,"매니아로 가는 지식 바다, 국산차",https://blog.naver.com/yym0072/220817065767,차키(대표),false,차키,르노삼성,SM5,,false,불명,기타,안내만,,"르노삼성 SM5 등 차종 소개 글, 실제 작업 서술 없음"
220816987213,2016-09-21,"올뉴모닝 차키분실,모닝폴딩키,대구차키분실,차키제작,뉴모닝열쇠",https://blog.naver.com/yym0072/220816987213,기아,true,차키,기아,올뉴모닝,,false,폴딩키,분실제작,완료,대구,"투트랙 인사이드 시스템 키, 구형·신형 폴딩키 호환, 데이터 판독 후 가공 완료"
220816181587,2016-09-20,"자동차키, 같이 알아봐요. 차키분실,차키제작",https://blog.naver.com/yym0072/220816181587,차키(대표),false,차키,기타,,,,불명,기타,안내만,,자동차키 제작업체 선정 시 고려사항 일반 정보 글
220816125177,2016-09-20,"쌍용차폴딩키,카이런폴딩키제작,엑티언차키,렉스턴폴딩키,대구차키분실,차키제작",https://blog.naver.com/yym0072/220816125177,쌍용,true,차키,쌍용,엑티언/카이런/렉스턴2,,false,폴딩키,분실제작,완료,,"이모빌라이저 코딩 필요, 순정리모컨키 또는 이모빌라이저 폴딩키로 제작해야 시동 가능"
220815461521,2016-09-19,"토스카차키분실,토스카폴딩키,대구차열쇠,차키잃어버렸을때",https://blog.naver.com/yym0072/220815461521,쉐보레·대우,true,차키,쉐보레,토스카,,false,폴딩키,분실제작,완료,,토스카 폴딩키 제작 완료(짧은 결과 서술)
220815267741,2016-09-19,"똑소리나는 정보! 수입차,대구차키분실,차키제작",https://blog.naver.com/yym0072/220815267741,차키(대표),false,차키,기타,,,true,불명,기타,안내만,,"페라리 차종 소개 글, 실제 작업 서술 없음"
220814864721,2016-09-18,"국산차 깨알 정복,자동차열쇠제작,폴딩키제작,대구폴딩키,대구차키",https://blog.naver.com/yym0072/220814864721,차키(대표),false,차키,현대,,,false,불명,기타,안내만,,"현대자동차 역사 소개 글, 실제 작업 서술 없음"
220812923468,2016-09-15,"유용하지? 자동차키,자동차열쇠,대구차키분실,폴딩키",https://blog.naver.com/yym0072/220812923468,차키(대표),false,차키,기타,,,,불명,이그니션수리,안내만,,키박스 교체/수리 절차 일반 안내
220812613559,2016-09-14,"렉스턴2폴딩키제작,폴딩키,대구에서 폴딩키개조가필요 할때는!",https://blog.naver.com/yym0072/220812613559,쌍용,false,차키,쌍용,렉스턴2,,false,폴딩키,분실제작,안내만,,"카이런·엑티언도 동일 방식으로 폴딩키 제작 가능하다는 안내, 구체적 현장 작업 서술 없음"
